num_crops,global_id,identity_key,label,true_label,camera,camera_id,scene,object_type,is_occluded,occluded_crop_ratio,start_frame,end_frame,example_crop_path,track_id,cluster_label,cluster_as_identity,cluster_purity,is_noise,is_misclustered,x,y,x3d,y3d,z3d
805,Person_0000,Hospital_000__Person_0000,0,0,Camera_24,34,Hospital_000,Person,1,0.6658385093167701,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0000/Camera_24/Person_0000_Camera_24_f000000_r011.jpg,None,1,Hospital_000__Person_0000,1.0,False,False,0.12431257,0.22123316,0.1243125,0.22123386,0.008229697
738,Person_0000,Hospital_000__Person_0000,0,0,Camera_26,36,Hospital_000,Person,1,0.6666666666666666,240,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0000/Camera_26/Person_0000_Camera_26_f000240_r003.jpg,None,1,Hospital_000__Person_0000,1.0,False,False,0.19856922,0.21818629,0.1985692,0.21818766,0.003491138
105,Person_0000,Hospital_000__Person_0000,0,0,Camera_27,37,Hospital_000,Person,1,0.05714285714285714,270,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0000/Camera_27/Person_0000_Camera_27_f000270_r002.jpg,None,-1,NOISE,0.0,True,False,-0.069398105,0.18651946,-0.06939822,0.1865192,0.003997754
57,Person_0000,Hospital_000__Person_0000,0,0,Camera_31,41,Hospital_000,Person,1,0.6666666666666666,0,4140,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0000/Camera_31/Person_0000_Camera_31_f000000_r002.jpg,None,-1,NOISE,0.0,True,False,-0.1066646,0.17293625,-0.10666475,0.1729367,-0.003409086
1,Person_0001,Hospital_000__Person_0001,1,1,Camera_03,13,Hospital_000,Person,0,0.0,6720,6720,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_03/Person_0001_Camera_03_f006720_r005.jpg,None,-1,NOISE,0.0,True,False,-0.32443193,-0.0735868,-0.32443208,-0.07358727,-0.19997303
325,Person_0001,Hospital_000__Person_0001,1,1,Camera_04,14,Hospital_000,Person,1,0.6646153846153846,150,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_04/Person_0001_Camera_04_f000150_r002.jpg,None,-1,NOISE,0.0,True,False,-0.043055773,-0.05669375,-0.04305577,-0.05669267,-0.14493744
115,Person_0001,Hospital_000__Person_0001,1,1,Camera_07,17,Hospital_000,Person,1,0.5565217391304348,210,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_07/Person_0001_Camera_07_f000210_r000.jpg,None,-1,NOISE,0.0,True,False,0.080317736,-0.006983811,0.0803177,-0.006982277,-0.17655504
414,Person_0001,Hospital_000__Person_0001,1,1,Camera_10,20,Hospital_000,Person,1,0.6666666666666666,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_10/Person_0001_Camera_10_f000000_r001.jpg,None,-1,NOISE,0.0,True,False,0.03790016,-0.0055776993,0.037900176,-0.005576343,-0.13474812
561,Person_0001,Hospital_000__Person_0001,1,1,Camera_16,26,Hospital_000,Person,1,0.6666666666666666,0,8460,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_16/Person_0001_Camera_16_f000000_r001.jpg,None,-1,NOISE,0.0,True,False,0.14960927,-0.014757795,0.14960925,-0.014755573,-0.10233973
8,Person_0001,Hospital_000__Person_0001,1,1,Camera_19,29,Hospital_000,Person,0,0.0,4800,8850,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_19/Person_0001_Camera_19_f004800_r002.jpg,None,-1,NOISE,0.0,True,False,-0.019506097,0.057112765,-0.01950612,0.057112236,-0.20588645
697,Person_0001,Hospital_000__Person_0001,1,1,Camera_21,31,Hospital_000,Person,1,0.6140602582496413,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_21/Person_0001_Camera_21_f000000_r002.jpg,None,2,Hospital_000__Person_0001,1.0,False,False,0.12134063,0.004261095,0.12134063,0.004262699,-0.13168293
275,Person_0001,Hospital_000__Person_0001,1,1,Camera_23,33,Hospital_000,Person,1,0.6545454545454545,0,6750,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_23/Person_0001_Camera_23_f000000_r004.jpg,None,3,Hospital_000__Person_0001,1.0,False,False,0.092536956,0.0056589535,0.09253698,0.0056607253,-0.14757249
7,Person_0001,Hospital_000__Person_0001,1,1,Camera_24,34,Hospital_000,Person,0,0.0,420,6720,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_24/Person_0001_Camera_24_f000420_r008.jpg,None,-1,NOISE,0.0,True,False,-0.23276068,-0.024092678,-0.23276077,-0.02409466,-0.221052
144,Person_0001,Hospital_000__Person_0001,1,1,Camera_25,35,Hospital_000,Person,1,0.6666666666666666,3360,6720,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_25/Person_0001_Camera_25_f003360_r001.jpg,None,3,Hospital_000__Person_0001,1.0,False,False,0.073426634,-0.04703926,0.073426664,-0.047037583,-0.119279854
82,Person_0001,Hospital_000__Person_0001,1,1,Camera_28,38,Hospital_000,Person,1,0.14634146341463414,420,7470,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_28/Person_0001_Camera_28_f000420_r003.jpg,None,-1,NOISE,0.0,True,False,-0.0126599,0.028597968,-0.012659919,0.028597994,-0.16986728
589,Person_0001,Hospital_000__Person_0001,1,1,Camera_29,39,Hospital_000,Person,1,0.66553480475382,90,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_29/Person_0001_Camera_29_f000090_r001.jpg,None,2,Hospital_000__Person_0001,1.0,False,False,0.07978855,-0.018105762,0.07978856,-0.018104464,-0.14326902
69,Person_0001,Hospital_000__Person_0001,1,1,Camera_30,40,Hospital_000,Person,1,0.6666666666666666,5670,6630,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_30/Person_0001_Camera_30_f005670_r002.jpg,None,-1,NOISE,0.0,True,False,0.24422574,0.19683266,0.24422567,0.1968335,-0.038760874
12,Person_0002,Hospital_000__Person_0002,2,2,Camera,0,Hospital_000,Person,1,0.6666666666666666,0,90,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera/Person_0002_Camera_f000000_r000.jpg,None,-1,NOISE,0.0,True,False,-0.4520418,-0.0114776045,-0.45204186,-0.011479413,-0.060815047
293,Person_0002,Hospital_000__Person_0002,2,2,Camera_03,13,Hospital_000,Person,1,0.6075085324232082,1440,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_03/Person_0002_Camera_03_f001440_r000.jpg,None,-1,NOISE,0.0,True,False,-0.32057926,-0.12731208,-0.32057935,-0.1273102,-0.23327164
303,Person_0002,Hospital_000__Person_0002,2,2,Camera_04,14,Hospital_000,Person,1,0.5478547854785478,480,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_04/Person_0002_Camera_04_f000480_r000.jpg,None,-1,NOISE,0.0,True,False,0.14384004,-0.052373096,0.14384004,-0.05237147,-0.080042616
178,Person_0002,Hospital_000__Person_0002,2,2,Camera_05,15,Hospital_000,Person,1,0.5617977528089888,3780,8850,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_05/Person_0002_Camera_05_f003780_r000.jpg,None,-1,NOISE,0.0,True,False,-0.41486952,-0.002059278,-0.41486958,-0.0020575507,-0.19948366
30,Person_0002,Hospital_000__Person_0002,2,2,Camera_07,17,Hospital_000,Person,1,0.6666666666666666,510,780,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_07/Person_0002_Camera_07_f000510_r000.jpg,None,-1,NOISE,0.0,True,False,-0.18026194,-0.20286752,-0.18026185,-0.20286618,-0.18387808
531,Person_0002,Hospital_000__Person_0002,2,2,Camera_08,18,Hospital_000,Person,1,0.6666666666666666,810,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_08/Person_0002_Camera_08_f000810_r000.jpg,None,-1,NOISE,0.0,True,False,-0.17680195,-0.1988944,-0.17680186,-0.19889393,-0.1000571
15,Person_0002,Hospital_000__Person_0002,2,2,Camera_16,26,Hospital_000,Person,1,0.6666666666666666,360,480,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_16/Person_0002_Camera_16_f000360_r000.jpg,None,-1,NOISE,0.0,True,False,-0.02953856,-0.1306714,-0.02953857,-0.13067034,-0.12793593
426,Person_0002,Hospital_000__Person_0002,2,2,Camera_18,28,Hospital_000,Person,1,0.6666666666666666,780,8760,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_18/Person_0002_Camera_18_f000780_r000.jpg,None,-1,NOISE,0.0,True,False,-0.10399848,-0.20814589,-0.103998445,-0.20814428,-0.09730393
732,Person_0002,Hospital_000__Person_0002,2,2,Camera_19,29,Hospital_000,Person,1,0.6311475409836066,540,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_19/Person_0002_Camera_19_f000540_r001.jpg,None,-1,NOISE,0.0,True,False,-0.12221219,-0.16234712,-0.1222122,-0.16234548,-0.17002195
24,Person_0002,Hospital_000__Person_0002,2,2,Camera_21,31,Hospital_000,Person,1,0.6666666666666666,330,540,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_21/Person_0002_Camera_21_f000330_r000.jpg,None,-1,NOISE,0.0,True,False,-0.037811063,-0.13024521,-0.03781107,-0.13024344,-0.18557072
277,Person_0002,Hospital_000__Person_0002,2,2,Camera_22,32,Hospital_000,Person,1,0.5848375451263538,2640,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_22/Person_0002_Camera_22_f002640_r001.jpg,None,-1,NOISE,0.0,True,False,-0.34201902,-0.11997067,-0.3420192,-0.11996873,-0.21478002
34,Person_0002,Hospital_000__Person_0002,2,2,Camera_23,33,Hospital_000,Person,1,0.5882352941176471,0,390,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_23/Person_0002_Camera_23_f000000_r000.jpg,None,-1,NOISE,0.0,True,False,-0.17215718,-0.18338652,-0.17215714,-0.18338655,-0.11002395
340,Person_0002,Hospital_000__Person_0002,2,2,Camera_24,34,Hospital_000,Person,1,0.5058823529411764,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_24/Person_0002_Camera_24_f000000_r000.jpg,None,-1,NOISE,0.0,True,False,-0.30969274,-0.112759225,-0.3096928,-0.1127567,-0.23057456
143,Person_0002,Hospital_000__Person_0002,2,2,Camera_26,36,Hospital_000,Person,1,0.6573426573426573,3900,8850,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_26/Person_0002_Camera_26_f003900_r000.jpg,None,-1,NOISE,0.0,True,False,-0.4122355,0.008717717,-0.4122357,0.008717753,-0.22139485
409,Person_0002,Hospital_000__Person_0002,2,2,Camera_27,37,Hospital_000,Person,1,0.6650366748166259,690,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_27/Person_0002_Camera_27_f000690_r000.jpg,None,-1,NOISE,0.0,True,False,0.040549606,-0.13529949,0.040549632,-0.13529791,-0.094198786
42,Person_0002,Hospital_000__Person_0002,2,2,Camera_28,38,Hospital_000,Person,1,0.6666666666666666,0,390,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_28/Person_0002_Camera_28_f000000_r000.jpg,None,-1,NOISE,0.0,True,False,-0.21136925,-0.18287382,-0.21136926,-0.18287323,-0.12711227
15,Person_0002,Hospital_000__Person_0002,2,2,Camera_29,39,Hospital_000,Person,1,0.6666666666666666,420,570,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_29/Person_0002_Camera_29_f000420_r000.jpg,None,-1,NOISE,0.0,True,False,-0.094296895,-0.16007379,-0.09429691,-0.16007227,-0.16347052
40,Person_0003,Hospital_000__Person_0003,3,3,Camera,0,Hospital_000,Person,1,0.5,930,2760,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera/Person_0003_Camera_f000930_r005.jpg,None,-1,NOISE,0.0,True,False,0.21270263,0.14582093,0.2127026,0.14582232,-0.065318696
300,Person_0003,Hospital_000__Person_0003,3,3,Camera_03,13,Hospital_000,Person,1,0.54,180,8790,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_03/Person_0003_Camera_03_f000180_r013.jpg,None,-1,NOISE,0.0,True,False,0.13036773,0.099896245,0.13036773,0.099897556,-0.094705835
87,Person_0003,Hospital_000__Person_0003,3,3,Camera_04,14,Hospital_000,Person,1,0.39080459770114945,4200,8940,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_04/Person_0003_Camera_04_f004200_r008.jpg,None,4,Hospital_000__Person_0003,0.5,False,False,0.20585264,0.109314464,0.20585267,0.10931559,-0.075793326
134,Person_0003,Hospital_000__Person_0003,3,3,Camera_05,15,Hospital_000,Person,1,0.47761194029850745,0,8370,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_05/Person_0003_Camera_05_f000000_r007.jpg,None,-1,NOISE,0.0,True,False,0.08898168,0.05136718,0.08898171,0.051366895,-0.07392248
266,Person_0003,Hospital_000__Person_0003,3,3,Camera_06,16,Hospital_000,Person,1,0.6541353383458647,150,3420,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_06/Person_0003_Camera_06_f000150_r008.jpg,None,-1,NOISE,0.0,True,False,0.1850933,0.15304495,0.18509324,0.15304613,-0.11860592
287,Person_0003,Hospital_000__Person_0003,3,3,Camera_08,18,Hospital_000,Person,1,0.627177700348432,150,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_08/Person_0003_Camera_08_f000150_r008.jpg,None,-1,NOISE,0.0,True,False,0.18064617,0.08126676,0.18064612,0.08126747,-0.029254444
198,Person_0003,Hospital_000__Person_0003,3,3,Camera_09,19,Hospital_000,Person,1,0.6666666666666666,0,3690,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_09/Person_0003_Camera_09_f000000_r007.jpg,None,-1,NOISE,0.0,True,False,0.23799485,0.11153544,0.23799483,0.11153773,-0.07282968
165,Person_0003,Hospital_000__Person_0003,3,3,Camera_18,28,Hospital_000,Person,1,0.6666666666666666,5100,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_18/Person_0003_Camera_18_f005100_r002.jpg,None,-1,NOISE,0.0,True,False,0.14002837,0.10430021,0.1400283,0.10430088,0.021135978
433,Person_0003,Hospital_000__Person_0003,3,3,Camera_19,29,Hospital_000,Person,1,0.628175519630485,3780,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_19/Person_0003_Camera_19_f003780_r008.jpg,None,-1,NOISE,0.0,True,False,0.19943398,0.11762436,0.199434,0.11762563,-0.053322636
7,Person_0003,Hospital_000__Person_0003,3,3,Camera_20,30,Hospital_000,Person,1,0.5714285714285714,1080,2730,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_20/Person_0003_Camera_20_f001080_r001.jpg,None,-1,NOISE,0.0,True,False,-0.081766374,-0.03559627,-0.081766374,-0.0355957,-0.113444954
243,Person_0003,Hospital_000__Person_0003,3,3,Camera_22,32,Hospital_000,Person,1,0.4773662551440329,0,8730,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_22/Person_0003_Camera_22_f000000_r006.jpg,None,-1,NOISE,0.0,True,False,0.16499677,0.076810665,0.16499677,0.07681228,-0.07084893
1,Person_0003,Hospital_000__Person_0003,3,3,Camera_23,33,Hospital_000,Person,0,0.0,2760,2760,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_23/Person_0003_Camera_23_f002760_r002.jpg,None,-1,NOISE,0.0,True,False,-0.14695022,0.08565376,-0.14695032,0.08565372,-0.22050883
286,Person_0003,Hospital_000__Person_0003,3,3,Camera_24,34,Hospital_000,Person,1,0.5314685314685315,0,8760,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_24/Person_0003_Camera_24_f000000_r015.jpg,None,-1,NOISE,0.0,True,False,0.15510944,0.09256156,0.15510947,0.09256256,-0.09060858
147,Person_0003,Hospital_000__Person_0003,3,3,Camera_26,36,Hospital_000,Person,1,0.6394557823129252,0,4800,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_26/Person_0003_Camera_26_f000000_r005.jpg,None,5,Hospital_000__Person_0003,0.6666666666666666,False,False,0.12464024,0.12235444,0.12464022,0.12235498,-0.087759964
190,Person_0003,Hospital_000__Person_0003,3,3,Camera_27,37,Hospital_000,Person,1,0.6210526315789474,3420,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_27/Person_0003_Camera_27_f003420_r014.jpg,None,4,Hospital_000__Person_0003,0.5,False,False,0.21108438,0.12620044,0.21108443,0.12620096,-0.064511746
169,Person_0003,Hospital_000__Person_0003,3,3,Camera_31,41,Hospital_000,Person,1,0.6627218934911243,990,2700,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_31/Person_0003_Camera_31_f000990_r002.jpg,None,5,Hospital_000__Person_0003,0.6666666666666666,False,False,0.13790216,0.12322016,0.13790217,0.12322067,-0.09504621
46,Person_0004,Hospital_000__Person_0004,4,4,Camera,0,Hospital_000,Person,1,0.6521739130434783,540,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0004/Camera/Person_0004_Camera_f000540_r000.jpg,None,-1,NOISE,0.0,True,False,0.12209189,0.06548348,0.12209188,0.065483585,0.062091798
235,Person_0004,Hospital_000__Person_0004,4,4,Camera_03,13,Hospital_000,Person,1,0.6638297872340425,180,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0004/Camera_03/Person_0004_Camera_03_f000180_r000.jpg,None,-1,NOISE,0.0,True,False,-0.02764793,0.06799112,-0.027647998,0.06799161,0.06931131
10,Person_0004,Hospital_000__Person_0004,4,4,Camera_04,14,Hospital_000,Person,0,0.0,1530,8550,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0004/Camera_04/Person_0004_Camera_04_f001530_r001.jpg,None,-1,NOISE,0.0,True,False,-0.06758014,0.096213095,-0.067580186,0.09621104,-0.034094114
581,Person_0004,Hospital_000__Person_0004,4,4,Camera_05,15,Hospital_000,Person,1,0.6609294320137694,0,8910,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0004/Camera_05/Person_0004_Camera_05_f000000_r000.jpg,None,-1,NOISE,0.0,True,False,-0.0096762525,0.03566544,-0.009676283,0.035664618,0.06292376
