num_crops,global_id,identity_key,label,true_label,camera,camera_id,scene,object_type,is_occluded,occluded_crop_ratio,start_frame,end_frame,example_crop_path,track_id,cluster_label,cluster_as_identity,cluster_purity,is_noise,is_misclustered
657,Person_0001,Warehouse_015__Person_0001,47,47,Camera_08,18,Warehouse_015,Person,1,0.6636225266362252,1110,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0001/Camera_08/Person_0001_Camera_08_f001110_r011.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
51,Person_0001,Warehouse_015__Person_0001,47,47,Camera_09,19,Warehouse_015,Person,1,0.6666666666666666,0,480,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0001/Camera_09/Person_0001_Camera_09_f000000_r003.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
438,Person_0001,Warehouse_015__Person_0001,47,47,Camera_10,20,Warehouse_015,Person,1,0.4155251141552511,240,8760,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0001/Camera_10/Person_0001_Camera_10_f000240_r029.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
423,Person_0001,Warehouse_015__Person_0001,47,47,Camera_12,22,Warehouse_015,Person,1,0.6524822695035462,510,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0001/Camera_12/Person_0001_Camera_12_f000510_r027.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
483,Person_0004,Warehouse_015__Person_0004,50,50,Camera,0,Warehouse_015,Person,1,0.6666666666666666,0,4830,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0004/Camera/Person_0004_Camera_f000000_r015.jpg,None,56,Warehouse_015__Person_0179,0.6666666666666666,False,True
408,Person_0012,Warehouse_015__Person_0012,57,57,Camera_02,12,Warehouse_015,Person,1,0.6519607843137255,3420,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0012/Camera_02/Person_0012_Camera_02_f003420_r005.jpg,None,57,Warehouse_015__Person_0004,0.375,False,True
229,Person_0012,Warehouse_015__Person_0012,57,57,Camera_06,16,Warehouse_015,Person,1,0.6637554585152838,0,8370,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0012/Camera_06/Person_0012_Camera_06_f000000_r008.jpg,None,57,Warehouse_015__Person_0004,0.375,False,True
610,Person_0012,Warehouse_015__Person_0012,57,57,Camera_12,22,Warehouse_015,Person,1,0.5836065573770491,270,8910,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0012/Camera_12/Person_0012_Camera_12_f000270_r028.jpg,None,57,Warehouse_015__Person_0004,0.375,False,True
559,Person_0013,Warehouse_015__Person_0013,58,58,Camera_01,11,Warehouse_015,Person,1,0.6511627906976745,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0013/Camera_01/Person_0013_Camera_01_f000000_r025.jpg,None,62,Warehouse_015__Person_0012,0.5,False,True
378,Person_0013,Warehouse_015__Person_0013,58,58,Camera_02,12,Warehouse_015,Person,1,0.6666666666666666,1170,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0013/Camera_02/Person_0013_Camera_02_f001170_r008.jpg,None,57,Warehouse_015__Person_0004,0.375,False,True
615,Person_0013,Warehouse_015__Person_0013,58,58,Camera_05,15,Warehouse_015,Person,1,0.6666666666666666,0,8610,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0013/Camera_05/Person_0013_Camera_05_f000000_r013.jpg,None,62,Warehouse_015__Person_0012,0.5,False,True
808,Person_0013,Warehouse_015__Person_0013,58,58,Camera_10,20,Warehouse_015,Person,1,0.6633663366336634,0,8910,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0013/Camera_10/Person_0013_Camera_10_f000000_r031.jpg,None,62,Warehouse_015__Person_0012,0.5,False,True
504,Person_0017,Warehouse_015__Person_0017,62,62,Camera_12,22,Warehouse_015,Person,1,0.5833333333333334,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0017/Camera_12/Person_0017_Camera_12_f000000_r010.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
789,Person_0167,Warehouse_015__Person_0167,64,64,Camera,0,Warehouse_015,Person,1,0.6615969581749049,0,8820,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0167/Camera/Person_0167_Camera_f000000_r004.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
290,Person_0167,Warehouse_015__Person_0167,64,64,Camera_01,11,Warehouse_015,Person,1,0.3310344827586207,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0167/Camera_01/Person_0167_Camera_01_f000000_r005.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
509,Person_0167,Warehouse_015__Person_0167,64,64,Camera_03,13,Warehouse_015,Person,1,0.550098231827112,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0167/Camera_03/Person_0167_Camera_03_f000000_r004.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
657,Person_0167,Warehouse_015__Person_0167,64,64,Camera_04,14,Warehouse_015,Person,1,0.6666666666666666,0,7560,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0167/Camera_04/Person_0167_Camera_04_f000000_r002.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
198,Person_0167,Warehouse_015__Person_0167,64,64,Camera_07,17,Warehouse_015,Person,1,0.6666666666666666,1380,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0167/Camera_07/Person_0167_Camera_07_f001380_r001.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
355,Person_0167,Warehouse_015__Person_0167,64,64,Camera_10,20,Warehouse_015,Person,1,0.36056338028169016,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0167/Camera_10/Person_0167_Camera_10_f000000_r007.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
526,Person_0170,Warehouse_015__Person_0170,67,67,Camera_01,11,Warehouse_015,Person,1,0.4828897338403042,210,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0170/Camera_01/Person_0170_Camera_01_f000210_r006.jpg,None,72,Warehouse_015__Person_0217,0.4444444444444444,False,True
766,Person_0171,Warehouse_015__Person_0171,68,68,Camera_01,11,Warehouse_015,Person,1,0.6109660574412533,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0171/Camera_01/Person_0171_Camera_01_f000000_r018.jpg,None,59,Warehouse_015__Person_0009,0.3,False,True
655,Person_0171,Warehouse_015__Person_0171,68,68,Camera_03,13,Warehouse_015,Person,1,0.665648854961832,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0171/Camera_03/Person_0171_Camera_03_f000000_r013.jpg,None,59,Warehouse_015__Person_0009,0.3,False,True
634,Person_0173,Warehouse_015__Person_0173,70,70,Camera_01,11,Warehouse_015,Person,1,0.5962145110410094,210,8940,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0173/Camera_01/Person_0173_Camera_01_f000210_r021.jpg,None,59,Warehouse_015__Person_0009,0.3,False,True
788,Person_0173,Warehouse_015__Person_0173,70,70,Camera_03,13,Warehouse_015,Person,1,0.6522842639593909,180,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0173/Camera_03/Person_0173_Camera_03_f000180_r013.jpg,None,59,Warehouse_015__Person_0009,0.3,False,True
703,Person_0173,Warehouse_015__Person_0173,70,70,Camera_10,20,Warehouse_015,Person,1,0.5945945945945946,150,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0173/Camera_10/Person_0173_Camera_10_f000150_r022.jpg,None,59,Warehouse_015__Person_0009,0.3,False,True
787,Person_0177,Warehouse_015__Person_0177,74,74,Camera_01,11,Warehouse_015,Person,1,0.650571791613723,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0177/Camera_01/Person_0177_Camera_01_f000000_r008.jpg,None,59,Warehouse_015__Person_0009,0.3,False,True
280,Person_0177,Warehouse_015__Person_0177,74,74,Camera_03,13,Warehouse_015,Person,1,0.6642857142857143,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0177/Camera_03/Person_0177_Camera_03_f000000_r006.jpg,None,59,Warehouse_015__Person_0009,0.3,False,True
261,Person_0177,Warehouse_015__Person_0177,74,74,Camera_06,16,Warehouse_015,Person,1,0.6666666666666666,2280,5610,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0177/Camera_06/Person_0177_Camera_06_f002280_r002.jpg,None,59,Warehouse_015__Person_0009,0.3,False,True
24,Person_0177,Warehouse_015__Person_0177,74,74,Camera_09,19,Warehouse_015,Person,1,0.6666666666666666,150,360,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0177/Camera_09/Person_0177_Camera_09_f000150_r000.jpg,None,59,Warehouse_015__Person_0009,0.3,False,True
831,Person_0177,Warehouse_015__Person_0177,74,74,Camera_10,20,Warehouse_015,Person,1,0.6474127557160048,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0177/Camera_10/Person_0177_Camera_10_f000000_r012.jpg,None,59,Warehouse_015__Person_0009,0.3,False,True
716,Person_0177,Warehouse_015__Person_0177,74,74,Camera_12,22,Warehouse_015,Person,1,0.6508379888268156,630,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0177/Camera_12/Person_0177_Camera_12_f000630_r014.jpg,None,59,Warehouse_015__Person_0009,0.3,False,True
588,Person_0179,Warehouse_015__Person_0179,76,76,Camera_12,22,Warehouse_015,Person,1,0.6496598639455783,330,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0179/Camera_12/Person_0179_Camera_12_f000330_r027.jpg,None,57,Warehouse_015__Person_0004,0.375,False,True
668,Person_0189,Warehouse_015__Person_0189,84,84,Camera_12,22,Warehouse_015,Person,1,0.5718562874251497,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0189/Camera_12/Person_0189_Camera_12_f000000_r031.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
645,Person_0191,Warehouse_015__Person_0191,86,86,Camera_01,11,Warehouse_015,Person,1,0.6108527131782946,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0191/Camera_01/Person_0191_Camera_01_f000000_r040.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
184,Person_0191,Warehouse_015__Person_0191,86,86,Camera_02,12,Warehouse_015,Person,1,0.6630434782608695,3210,7950,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0191/Camera_02/Person_0191_Camera_02_f003210_r011.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
478,Person_0191,Warehouse_015__Person_0191,86,86,Camera_03,13,Warehouse_015,Person,1,0.6652719665271967,0,8130,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0191/Camera_03/Person_0191_Camera_03_f000000_r031.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
190,Person_0191,Warehouse_015__Person_0191,86,86,Camera_07,17,Warehouse_015,Person,1,0.6631578947368421,0,2640,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0191/Camera_07/Person_0191_Camera_07_f000000_r013.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
633,Person_0191,Warehouse_015__Person_0191,86,86,Camera_10,20,Warehouse_015,Person,1,0.6161137440758294,30,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0191/Camera_10/Person_0191_Camera_10_f000030_r049.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
714,Person_0191,Warehouse_015__Person_0191,86,86,Camera_12,22,Warehouse_015,Person,1,0.6134453781512605,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0191/Camera_12/Person_0191_Camera_12_f000000_r042.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
627,Person_0193,Warehouse_015__Person_0193,88,88,Camera_01,11,Warehouse_015,Person,1,0.6475279106858054,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0193/Camera_01/Person_0193_Camera_01_f000000_r042.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
307,Person_0193,Warehouse_015__Person_0193,88,88,Camera_03,13,Warehouse_015,Person,1,0.6644951140065146,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0193/Camera_03/Person_0193_Camera_03_f000000_r033.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
763,Person_0193,Warehouse_015__Person_0193,88,88,Camera_05,15,Warehouse_015,Person,1,0.6605504587155964,120,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0193/Camera_05/Person_0193_Camera_05_f000120_r027.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
390,Person_0193,Warehouse_015__Person_0193,88,88,Camera_06,16,Warehouse_015,Person,1,0.6666666666666666,390,7770,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0193/Camera_06/Person_0193_Camera_06_f000390_r010.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
711,Person_0193,Warehouse_015__Person_0193,88,88,Camera_12,22,Warehouse_015,Person,1,0.6357243319268636,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0193/Camera_12/Person_0193_Camera_12_f000000_r044.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
614,Person_0197,Warehouse_015__Person_0197,92,92,Camera_01,11,Warehouse_015,Person,1,0.6091205211726385,0,8880,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0197/Camera_01/Person_0197_Camera_01_f000000_r035.jpg,None,89,Warehouse_015__Person_0195,0.5,False,True
718,Person_0197,Warehouse_015__Person_0197,92,92,Camera_10,20,Warehouse_015,Person,1,0.6183844011142061,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0197/Camera_10/Person_0197_Camera_10_f000000_r043.jpg,None,89,Warehouse_015__Person_0195,0.5,False,True
817,Person_0200,Warehouse_015__Person_0200,95,95,Camera_12,22,Warehouse_015,Person,1,0.6340269277845777,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0200/Camera_12/Person_0200_Camera_12_f000000_r050.jpg,None,69,Warehouse_015__Person_0168,0.7272727272727273,False,True
219,Person_0222,Warehouse_015__Person_0222,105,105,Camera_08,18,Warehouse_015,Person,1,0.3926940639269406,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0222/Camera_08/Person_0222_Camera_08_f000000_r025.jpg,None,69,Warehouse_015__Person_0168,0.7272727272727273,False,True
318,Person_0222,Warehouse_015__Person_0222,105,105,Camera_12,22,Warehouse_015,Person,1,0.14465408805031446,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0222/Camera_12/Person_0222_Camera_12_f000000_r048.jpg,None,69,Warehouse_015__Person_0168,0.7272727272727273,False,True
350,Person_0233,Warehouse_015__Person_0233,109,109,Camera_08,18,Warehouse_015,Person,1,0.4857142857142857,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0233/Camera_08/Person_0233_Camera_08_f000000_r007.jpg,None,59,Warehouse_015__Person_0009,0.3,False,True
416,Person_0233,Warehouse_015__Person_0233,109,109,Camera_10,20,Warehouse_015,Person,1,0.6634615384615384,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0233/Camera_10/Person_0233_Camera_10_f000000_r011.jpg,None,59,Warehouse_015__Person_0009,0.3,False,True
513,Person_0233,Warehouse_015__Person_0233,109,109,Camera_12,22,Warehouse_015,Person,1,0.46393762183235865,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0233/Camera_12/Person_0233_Camera_12_f000000_r011.jpg,None,59,Warehouse_015__Person_0009,0.3,False,True
781,Person_0235,Warehouse_015__Person_0235,111,111,Camera_12,22,Warehouse_015,Person,1,0.6581306017925737,0,8400,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0235/Camera_12/Person_0235_Camera_12_f000000_r037.jpg,None,76,Warehouse_015__Person_0174,0.8333333333333334,False,True
165,Person_0238,Warehouse_015__Person_0238,114,114,Camera,0,Warehouse_015,Person,1,0.6666666666666666,2310,3930,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0238/Camera/Person_0238_Camera_f002310_r002.jpg,None,70,Warehouse_015__Person_0169,0.6666666666666666,False,True
508,Person_0238,Warehouse_015__Person_0238,114,114,Camera_02,12,Warehouse_015,Person,1,0.6653543307086615,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0238/Camera_02/Person_0238_Camera_02_f000000_r002.jpg,None,72,Warehouse_015__Person_0217,0.4444444444444444,False,True
502,Person_0238,Warehouse_015__Person_0238,114,114,Camera_08,18,Warehouse_015,Person,1,0.6334661354581673,0,7560,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0238/Camera_08/Person_0238_Camera_08_f000000_r004.jpg,None,72,Warehouse_015__Person_0217,0.4444444444444444,False,True
346,Person_0238,Warehouse_015__Person_0238,114,114,Camera_10,20,Warehouse_015,Person,1,0.5433526011560693,270,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0238/Camera_10/Person_0238_Camera_10_f000270_r009.jpg,None,72,Warehouse_015__Person_0217,0.4444444444444444,False,True
596,Person_0238,Warehouse_015__Person_0238,114,114,Camera_12,22,Warehouse_015,Person,1,0.5503355704697986,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0238/Camera_12/Person_0238_Camera_12_f000000_r008.jpg,None,72,Warehouse_015__Person_0217,0.4444444444444444,False,True
174,Person_0239,Warehouse_015__Person_0239,115,115,Camera_01,11,Warehouse_015,Person,1,0.6206896551724138,6660,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Warehouse_015/crops/Person_0239/Camera_01/Person_0239_Camera_01_f006660_r050.jpg,None,52,Warehouse_015__Person_0201,0.225,False,True
