num_crops,global_id,identity_key,label,true_label,camera,camera_id,scene,object_type,is_occluded,occluded_crop_ratio,start_frame,end_frame,example_crop_path,track_id,cluster_label,cluster_as_identity,cluster_purity,is_noise,is_misclustered
10,Person_0004,Hospital_000__Person_0004,4,4,Camera_04,14,Hospital_000,Person,0,0.0,1530,8550,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0004/Camera_04/Person_0004_Camera_04_f001530_r001.jpg,None,-1,NOISE,0.0,True,False
352,Person_0004,Hospital_000__Person_0004,4,4,Camera_08,18,Hospital_000,Person,1,0.5113636363636364,0,8880,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0004/Camera_08/Person_0004_Camera_08_f000000_r000.jpg,None,-1,NOISE,0.0,True,False
251,Person_0004,Hospital_000__Person_0004,4,4,Camera_19,29,Hospital_000,Person,1,0.6454183266932271,150,7500,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0004/Camera_19/Person_0004_Camera_19_f000150_r001.jpg,None,-1,NOISE,0.0,True,False
178,Person_0004,Hospital_000__Person_0004,4,4,Camera_27,37,Hospital_000,Person,1,0.0898876404494382,0,8880,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0004/Camera_27/Person_0004_Camera_27_f000000_r001.jpg,None,-1,NOISE,0.0,True,False
2,Person_0005,Hospital_000__Person_0005,5,5,Camera_03,13,Hospital_000,Person,0,0.0,2160,5130,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0005/Camera_03/Person_0005_Camera_03_f002160_r009.jpg,None,-1,NOISE,0.0,True,False
156,Person_0005,Hospital_000__Person_0005,5,5,Camera_12,22,Hospital_000,Person,1,0.6666666666666666,390,7440,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0005/Camera_12/Person_0005_Camera_12_f000390_r000.jpg,None,-1,NOISE,0.0,True,False
30,Person_0005,Hospital_000__Person_0005,5,5,Camera_23,33,Hospital_000,Person,1,0.6666666666666666,930,5640,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0005/Camera_23/Person_0005_Camera_23_f000930_r008.jpg,None,-1,NOISE,0.0,True,False
5,Person_0005,Hospital_000__Person_0005,5,5,Camera_24,34,Hospital_000,Person,0,0.0,60,4950,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0005/Camera_24/Person_0005_Camera_24_f000060_r012.jpg,None,-1,NOISE,0.0,True,False
14,Person_0005,Hospital_000__Person_0005,5,5,Camera_28,38,Hospital_000,Person,0,0.0,60,5700,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0005/Camera_28/Person_0005_Camera_28_f000060_r007.jpg,None,-1,NOISE,0.0,True,False
27,Person_0006,Hospital_000__Person_0006,6,6,Camera,0,Hospital_000,Person,1,0.6666666666666666,1110,1350,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0006/Camera/Person_0006_Camera_f001110_r003.jpg,None,-1,NOISE,0.0,True,False
77,Person_0007,Hospital_000__Person_0007,7,7,Camera,0,Hospital_000,Person,1,0.4675324675324675,390,8730,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0007/Camera/Person_0007_Camera_f000390_r005.jpg,None,-1,NOISE,0.0,True,False
88,Person_0007,Hospital_000__Person_0007,7,7,Camera_01,11,Hospital_000,Person,1,0.2727272727272727,5460,8550,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0007/Camera_01/Person_0007_Camera_01_f005460_r001.jpg,None,-1,NOISE,0.0,True,False
9,Person_0007,Hospital_000__Person_0007,7,7,Camera_04,14,Hospital_000,Person,0,0.0,90,4110,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0007/Camera_04/Person_0007_Camera_04_f000090_r005.jpg,None,-1,NOISE,0.0,True,False
172,Person_0007,Hospital_000__Person_0007,7,7,Camera_08,18,Hospital_000,Person,1,0.5116279069767442,90,8490,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0007/Camera_08/Person_0007_Camera_08_f000090_r006.jpg,None,-1,NOISE,0.0,True,False
12,Person_0007,Hospital_000__Person_0007,7,7,Camera_19,29,Hospital_000,Person,1,0.6666666666666666,120,210,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0007/Camera_19/Person_0007_Camera_19_f000120_r005.jpg,None,-1,NOISE,0.0,True,False
1,Person_0007,Hospital_000__Person_0007,7,7,Camera_23,33,Hospital_000,Person,0,0.0,4740,4740,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0007/Camera_23/Person_0007_Camera_23_f004740_r007.jpg,None,-1,NOISE,0.0,True,False
73,Person_0007,Hospital_000__Person_0007,7,7,Camera_27,37,Hospital_000,Person,1,0.1643835616438356,90,5880,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0007/Camera_27/Person_0007_Camera_27_f000090_r007.jpg,None,-1,NOISE,0.0,True,False
21,Person_0007,Hospital_000__Person_0007,7,7,Camera_31,41,Hospital_000,Person,1,0.6666666666666666,4470,4650,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0007/Camera_31/Person_0007_Camera_31_f004470_r002.jpg,None,-1,NOISE,0.0,True,False
5,Person_0008,Hospital_000__Person_0008,8,8,Camera_25,35,Hospital_000,Person,0,0.0,120,930,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0008/Camera_25/Person_0008_Camera_25_f000120_r001.jpg,None,-1,NOISE,0.0,True,False
100,Person_0010,Hospital_000__Person_0010,10,10,Camera_04,14,Hospital_000,Person,1,0.66,780,3210,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0010/Camera_04/Person_0010_Camera_04_f000780_r002.jpg,None,-1,NOISE,0.0,True,False
584,Person_0012,Hospital_000__Person_0012,12,12,Camera_01,11,Hospital_000,Person,1,0.5513698630136986,1140,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0012/Camera_01/Person_0012_Camera_01_f001140_r002.jpg,None,-1,NOISE,0.0,True,False
813,Person_0012,Hospital_000__Person_0012,12,12,Camera_05,15,Hospital_000,Person,1,0.6666666666666666,90,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0012/Camera_05/Person_0012_Camera_05_f000090_r003.jpg,None,-1,NOISE,0.0,True,False
9,Person_0012,Hospital_000__Person_0012,12,12,Camera_08,18,Hospital_000,Person,1,0.2222222222222222,480,2760,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0012/Camera_08/Person_0012_Camera_08_f000480_r001.jpg,None,-1,NOISE,0.0,True,False
72,Person_0012,Hospital_000__Person_0012,12,12,Camera_09,19,Hospital_000,Person,1,0.6666666666666666,0,690,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0012/Camera_09/Person_0012_Camera_09_f000000_r001.jpg,None,-1,NOISE,0.0,True,False
27,Person_0012,Hospital_000__Person_0012,12,12,Camera_14,24,Hospital_000,Person,1,0.6666666666666666,1170,1410,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0012/Camera_14/Person_0012_Camera_14_f001170_r001.jpg,None,-1,NOISE,0.0,True,False
9,Person_0012,Hospital_000__Person_0012,12,12,Camera_26,36,Hospital_000,Person,1,0.6666666666666666,30,90,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0012/Camera_26/Person_0012_Camera_26_f000030_r001.jpg,None,-1,NOISE,0.0,True,False
4,Person_0012,Hospital_000__Person_0012,12,12,Camera_27,37,Hospital_000,Person,0,0.0,480,3240,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0012/Camera_27/Person_0012_Camera_27_f000480_r000.jpg,None,-1,NOISE,0.0,True,False
6,Person_0013,Hospital_000__Person_0013,13,13,Camera_04,14,Hospital_000,Person,0,0.0,3300,8010,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0013/Camera_04/Person_0013_Camera_04_f003300_r004.jpg,None,-1,NOISE,0.0,True,False
6,Person_0013,Hospital_000__Person_0013,13,13,Camera_23,33,Hospital_000,Person,0,0.0,3660,8250,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0013/Camera_23/Person_0013_Camera_23_f003660_r004.jpg,None,-1,NOISE,0.0,True,False
4,Person_0013,Hospital_000__Person_0013,13,13,Camera_25,35,Hospital_000,Person,0,0.0,4560,6600,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0013/Camera_25/Person_0013_Camera_25_f004560_r002.jpg,None,-1,NOISE,0.0,True,False
48,Person_0013,Hospital_000__Person_0013,13,13,Camera_28,38,Hospital_000,Person,1,0.6666666666666666,4950,5400,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0013/Camera_28/Person_0013_Camera_28_f004950_r002.jpg,None,-1,NOISE,0.0,True,False
2,Person_0014,Hospital_000__Person_0014,14,14,Camera_03,13,Hospital_000,Person,0,0.0,810,7650,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0014/Camera_03/Person_0014_Camera_03_f000810_r005.jpg,None,-1,NOISE,0.0,True,False
6,Person_0014,Hospital_000__Person_0014,14,14,Camera_24,34,Hospital_000,Person,0,0.0,780,7650,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0014/Camera_24/Person_0014_Camera_24_f000780_r005.jpg,None,-1,NOISE,0.0,True,False
137,Person_0015,Hospital_000__Person_0015,15,15,Camera_05,15,Hospital_000,Person,1,0.5693430656934306,3240,8160,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0015/Camera_05/Person_0015_Camera_05_f003240_r007.jpg,None,-1,NOISE,0.0,True,False
30,Person_0015,Hospital_000__Person_0015,15,15,Camera_07,17,Hospital_000,Person,1,0.6666666666666666,1950,2220,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0015/Camera_07/Person_0015_Camera_07_f001950_r000.jpg,None,-1,NOISE,0.0,True,False
70,Person_0015,Hospital_000__Person_0015,15,15,Camera_09,19,Hospital_000,Person,1,0.6571428571428571,7890,8580,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0015/Camera_09/Person_0015_Camera_09_f007890_r009.jpg,None,-1,NOISE,0.0,True,False
6,Person_0015,Hospital_000__Person_0015,15,15,Camera_10,20,Hospital_000,Person,1,0.6666666666666666,1830,1860,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0015/Camera_10/Person_0015_Camera_10_f001830_r002.jpg,None,-1,NOISE,0.0,True,False
15,Person_0015,Hospital_000__Person_0015,15,15,Camera_16,26,Hospital_000,Person,1,0.6666666666666666,1770,1890,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0015/Camera_16/Person_0015_Camera_16_f001770_r003.jpg,None,-1,NOISE,0.0,True,False
222,Person_0015,Hospital_000__Person_0015,15,15,Camera_18,28,Hospital_000,Person,1,0.6486486486486487,2190,7290,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0015/Camera_18/Person_0015_Camera_18_f002190_r001.jpg,None,-1,NOISE,0.0,True,False
3,Person_0015,Hospital_000__Person_0015,15,15,Camera_20,30,Hospital_000,Person,1,0.6666666666666666,8430,8430,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0015/Camera_20/Person_0015_Camera_20_f008430_r001.jpg,None,-1,NOISE,0.0,True,False
24,Person_0015,Hospital_000__Person_0015,15,15,Camera_21,31,Hospital_000,Person,1,0.6666666666666666,1740,1950,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0015/Camera_21/Person_0015_Camera_21_f001740_r003.jpg,None,-1,NOISE,0.0,True,False
297,Person_0015,Hospital_000__Person_0015,15,15,Camera_24,34,Hospital_000,Person,1,0.4781144781144781,0,8460,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0015/Camera_24/Person_0015_Camera_24_f000000_r009.jpg,None,-1,NOISE,0.0,True,False
2,Person_0015,Hospital_000__Person_0015,15,15,Camera_25,35,Hospital_000,Person,0,0.0,390,960,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0015/Camera_25/Person_0015_Camera_25_f000390_r001.jpg,None,-1,NOISE,0.0,True,False
156,Person_0015,Hospital_000__Person_0015,15,15,Camera_26,36,Hospital_000,Person,1,0.6666666666666666,3240,8160,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0015/Camera_26/Person_0015_Camera_26_f003240_r005.jpg,None,-1,NOISE,0.0,True,False
12,Person_0015,Hospital_000__Person_0015,15,15,Camera_29,39,Hospital_000,Person,1,0.6666666666666666,1830,1920,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0015/Camera_29/Person_0015_Camera_29_f001830_r002.jpg,None,-1,NOISE,0.0,True,False
4,Person_0016,Hospital_000__Person_0016,16,16,Camera_03,13,Hospital_000,Person,0,0.0,1320,4860,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0016/Camera_03/Person_0016_Camera_03_f001320_r009.jpg,None,-1,NOISE,0.0,True,False
200,Person_0016,Hospital_000__Person_0016,16,16,Camera_10,20,Hospital_000,Person,1,0.65,1350,4350,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0016/Camera_10/Person_0016_Camera_10_f001350_r003.jpg,None,-1,NOISE,0.0,True,False
8,Person_0016,Hospital_000__Person_0016,16,16,Camera_24,34,Hospital_000,Person,0,0.0,1320,6330,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0016/Camera_24/Person_0016_Camera_24_f001320_r015.jpg,None,-1,NOISE,0.0,True,False
444,Person_0016,Hospital_000__Person_0016,16,16,Camera_25,35,Hospital_000,Person,1,0.6666666666666666,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0016/Camera_25/Person_0016_Camera_25_f000000_r002.jpg,None,-1,NOISE,0.0,True,False
14,Person_0018,Hospital_000__Person_0018,18,18,Camera_01,11,Hospital_000,Person,1,0.2857142857142857,180,450,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0018/Camera_01/Person_0018_Camera_01_f000180_r005.jpg,None,-1,NOISE,0.0,True,False
4,Person_0018,Hospital_000__Person_0018,18,18,Camera_04,14,Hospital_000,Person,0,0.0,1320,2820,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0018/Camera_04/Person_0018_Camera_04_f001320_r006.jpg,None,-1,NOISE,0.0,True,False
24,Person_0018,Hospital_000__Person_0018,18,18,Camera_19,29,Hospital_000,Person,1,0.6666666666666666,1410,2100,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0018/Camera_19/Person_0018_Camera_19_f001410_r007.jpg,None,-1,NOISE,0.0,True,False
13,Person_0018,Hospital_000__Person_0018,18,18,Camera_23,33,Hospital_000,Person,0,0.0,3750,8760,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0018/Camera_23/Person_0018_Camera_23_f003750_r008.jpg,None,-1,NOISE,0.0,True,False
6,Person_0018,Hospital_000__Person_0018,18,18,Camera_25,35,Hospital_000,Person,0,0.0,4590,5520,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0018/Camera_25/Person_0018_Camera_25_f004590_r004.jpg,None,-1,NOISE,0.0,True,False
57,Person_0018,Hospital_000__Person_0018,18,18,Camera_27,37,Hospital_000,Person,1,0.10526315789473684,690,3510,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0018/Camera_27/Person_0018_Camera_27_f000690_r004.jpg,None,-1,NOISE,0.0,True,False
7,Person_0019,Hospital_000__Person_0019,19,19,Camera_04,14,Hospital_000,Person,0,0.0,1590,2790,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0019/Camera_04/Person_0019_Camera_04_f001590_r004.jpg,None,-1,NOISE,0.0,True,False
21,Person_0019,Hospital_000__Person_0019,19,19,Camera_19,29,Hospital_000,Person,1,0.6666666666666666,1560,1740,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0019/Camera_19/Person_0019_Camera_19_f001560_r004.jpg,None,-1,NOISE,0.0,True,False
4,Person_0019,Hospital_000__Person_0019,19,19,Camera_23,33,Hospital_000,Person,0,0.0,3180,7410,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0019/Camera_23/Person_0019_Camera_23_f003180_r006.jpg,None,-1,NOISE,0.0,True,False
1,Person_0019,Hospital_000__Person_0019,19,19,Camera_25,35,Hospital_000,Person,0,0.0,5160,5160,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0019/Camera_25/Person_0019_Camera_25_f005160_r003.jpg,None,-1,NOISE,0.0,True,False
20,Person_0020,Hospital_000__Person_0020,20,20,Camera_04,14,Hospital_000,Person,0,0.0,180,2700,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0020/Camera_04/Person_0020_Camera_04_f000180_r008.jpg,None,-1,NOISE,0.0,True,False
1,Person_0020,Hospital_000__Person_0020,20,20,Camera_23,33,Hospital_000,Person,0,0.0,4830,4830,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0020/Camera_23/Person_0020_Camera_23_f004830_r008.jpg,None,-1,NOISE,0.0,True,False
151,Person_0021,Hospital_000__Person_0021,21,21,Camera,0,Hospital_000,Person,1,0.46357615894039733,2340,8700,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0021/Camera/Person_0021_Camera_f002340_r002.jpg,None,-1,NOISE,0.0,True,False
1,Person_0021,Hospital_000__Person_0021,21,21,Camera_04,14,Hospital_000,Person,0,0.0,7680,7680,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0021/Camera_04/Person_0021_Camera_04_f007680_r003.jpg,None,-1,NOISE,0.0,True,False
379,Person_0021,Hospital_000__Person_0021,21,21,Camera_05,15,Hospital_000,Person,1,0.6543535620052771,30,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0021/Camera_05/Person_0021_Camera_05_f000030_r004.jpg,None,-1,NOISE,0.0,True,False
239,Person_0021,Hospital_000__Person_0021,21,21,Camera_08,18,Hospital_000,Person,1,0.5188284518828452,90,8940,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0021/Camera_08/Person_0021_Camera_08_f000090_r002.jpg,None,-1,NOISE,0.0,True,False
86,Person_0021,Hospital_000__Person_0021,21,21,Camera_20,30,Hospital_000,Person,1,0.4883720930232558,2340,8670,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0021/Camera_20/Person_0021_Camera_20_f002340_r003.jpg,None,-1,NOISE,0.0,True,False
3,Person_0021,Hospital_000__Person_0021,21,21,Camera_23,33,Hospital_000,Person,0,0.0,4140,6960,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0021/Camera_23/Person_0021_Camera_23_f004140_r005.jpg,None,-1,NOISE,0.0,True,False
