num_crops,global_id,identity_key,label,true_label,camera,camera_id,scene,object_type,is_occluded,occluded_crop_ratio,start_frame,end_frame,example_crop_path,track_id,cluster_label,cluster_as_identity,cluster_purity,is_noise,is_misclustered,x,y,x3d,y3d,z3d
531,Person_0002,Hospital_000__Person_0002,2,2,Camera_08,18,Hospital_000,Person,1,0.6666666666666666,810,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_08/Person_0002_Camera_08_f000810_r000.jpg,None,56,Hospital_000__Person_0002,0.9411764705882353,False,False,0.49512246,-0.019526621,0.4951225,-0.019542055,-0.0045217606
15,Person_0002,Hospital_000__Person_0002,2,2,Camera_16,26,Hospital_000,Person,1,0.6666666666666666,360,480,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_16/Person_0002_Camera_16_f000360_r000.jpg,None,56,Hospital_000__Person_0002,0.9411764705882353,False,False,0.48557085,-0.045856442,0.4855708,-0.045861114,-0.017733261
426,Person_0002,Hospital_000__Person_0002,2,2,Camera_18,28,Hospital_000,Person,1,0.6666666666666666,780,8760,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_18/Person_0002_Camera_18_f000780_r000.jpg,None,56,Hospital_000__Person_0002,0.9411764705882353,False,False,0.44157404,-0.04410513,0.441574,-0.04411251,-0.022384923
732,Person_0002,Hospital_000__Person_0002,2,2,Camera_19,29,Hospital_000,Person,1,0.6311475409836066,540,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_19/Person_0002_Camera_19_f000540_r001.jpg,None,56,Hospital_000__Person_0002,0.9411764705882353,False,False,0.58394563,-0.03994035,0.58394545,-0.03994036,-0.0653657
24,Person_0002,Hospital_000__Person_0002,2,2,Camera_21,31,Hospital_000,Person,1,0.6666666666666666,330,540,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_21/Person_0002_Camera_21_f000330_r000.jpg,None,56,Hospital_000__Person_0002,0.9411764705882353,False,False,0.59544647,-0.07423129,0.5954461,-0.07422405,-0.11417912
277,Person_0002,Hospital_000__Person_0002,2,2,Camera_22,32,Hospital_000,Person,1,0.5848375451263538,2640,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_22/Person_0002_Camera_22_f002640_r001.jpg,None,56,Hospital_000__Person_0002,0.9411764705882353,False,False,0.6276572,-0.052261394,0.6276568,-0.052270662,-0.0053030686
34,Person_0002,Hospital_000__Person_0002,2,2,Camera_23,33,Hospital_000,Person,1,0.5882352941176471,0,390,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_23/Person_0002_Camera_23_f000000_r000.jpg,None,56,Hospital_000__Person_0002,0.9411764705882353,False,False,0.5999167,-0.027650412,0.59991634,-0.02764842,-0.032639965
340,Person_0002,Hospital_000__Person_0002,2,2,Camera_24,34,Hospital_000,Person,1,0.5058823529411764,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_24/Person_0002_Camera_24_f000000_r000.jpg,None,56,Hospital_000__Person_0002,0.9411764705882353,False,False,0.65146893,-0.047096685,0.6514688,-0.047099367,-0.033771884
143,Person_0002,Hospital_000__Person_0002,2,2,Camera_26,36,Hospital_000,Person,1,0.6573426573426573,3900,8850,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_26/Person_0002_Camera_26_f003900_r000.jpg,None,56,Hospital_000__Person_0002,0.9411764705882353,False,False,0.52538943,-0.07785629,0.5253893,-0.07785949,-0.034929708
409,Person_0002,Hospital_000__Person_0002,2,2,Camera_27,37,Hospital_000,Person,1,0.6650366748166259,690,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_27/Person_0002_Camera_27_f000690_r000.jpg,None,56,Hospital_000__Person_0002,0.9411764705882353,False,False,0.6220524,-0.022214113,0.6220524,-0.022217572,-0.06524831
42,Person_0002,Hospital_000__Person_0002,2,2,Camera_28,38,Hospital_000,Person,1,0.6666666666666666,0,390,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_28/Person_0002_Camera_28_f000000_r000.jpg,None,56,Hospital_000__Person_0002,0.9411764705882353,False,False,0.627618,-0.036274172,0.6276177,-0.036271114,-0.03392339
15,Person_0002,Hospital_000__Person_0002,2,2,Camera_29,39,Hospital_000,Person,1,0.6666666666666666,420,570,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_29/Person_0002_Camera_29_f000420_r000.jpg,None,56,Hospital_000__Person_0002,0.9411764705882353,False,False,0.5379396,-0.0657047,0.5379396,-0.06569828,-0.10144922
40,Person_0003,Hospital_000__Person_0003,3,3,Camera,0,Hospital_000,Person,1,0.5,930,2760,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera/Person_0003_Camera_f000930_r005.jpg,None,72,Hospital_000__Person_0003,1.0,False,False,0.6507409,-0.2244281,0.6507407,-0.22442344,0.37064272
300,Person_0003,Hospital_000__Person_0003,3,3,Camera_03,13,Hospital_000,Person,1,0.54,180,8790,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_03/Person_0003_Camera_03_f000180_r013.jpg,None,72,Hospital_000__Person_0003,1.0,False,False,0.46496385,-0.2580349,0.46496382,-0.25803164,0.5016836
87,Person_0003,Hospital_000__Person_0003,3,3,Camera_04,14,Hospital_000,Person,1,0.39080459770114945,4200,8940,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_04/Person_0003_Camera_04_f004200_r008.jpg,None,72,Hospital_000__Person_0003,1.0,False,False,0.6441741,-0.21861129,0.64417386,-0.21861508,0.423297
134,Person_0003,Hospital_000__Person_0003,3,3,Camera_05,15,Hospital_000,Person,1,0.47761194029850745,0,8370,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_05/Person_0003_Camera_05_f000000_r007.jpg,None,72,Hospital_000__Person_0003,1.0,False,False,0.5610648,-0.19289632,0.561065,-0.19290428,0.49818745
266,Person_0003,Hospital_000__Person_0003,3,3,Camera_06,16,Hospital_000,Person,1,0.6541353383458647,150,3420,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_06/Person_0003_Camera_06_f000150_r008.jpg,None,72,Hospital_000__Person_0003,1.0,False,False,0.45155486,-0.24388264,0.4515547,-0.24388462,0.508441
287,Person_0003,Hospital_000__Person_0003,3,3,Camera_08,18,Hospital_000,Person,1,0.627177700348432,150,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_08/Person_0003_Camera_08_f000150_r008.jpg,None,72,Hospital_000__Person_0003,1.0,False,False,0.46598145,-0.25237048,0.4659814,-0.2523736,0.50697595
198,Person_0003,Hospital_000__Person_0003,3,3,Camera_09,19,Hospital_000,Person,1,0.6666666666666666,0,3690,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_09/Person_0003_Camera_09_f000000_r007.jpg,None,72,Hospital_000__Person_0003,1.0,False,False,0.36619774,-0.2717177,0.3661977,-0.2717139,0.4964249
165,Person_0003,Hospital_000__Person_0003,3,3,Camera_18,28,Hospital_000,Person,1,0.6666666666666666,5100,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_18/Person_0003_Camera_18_f005100_r002.jpg,None,72,Hospital_000__Person_0003,1.0,False,False,0.3436514,-0.22701418,0.3436515,-0.22701094,0.52223396
433,Person_0003,Hospital_000__Person_0003,3,3,Camera_19,29,Hospital_000,Person,1,0.628175519630485,3780,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_19/Person_0003_Camera_19_f003780_r008.jpg,None,72,Hospital_000__Person_0003,1.0,False,False,0.5588324,-0.24008274,0.55883205,-0.24008273,0.44891363
7,Person_0003,Hospital_000__Person_0003,3,3,Camera_20,30,Hospital_000,Person,1,0.5714285714285714,1080,2730,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_20/Person_0003_Camera_20_f001080_r001.jpg,None,-1,NOISE,0.0,True,False,0.83235735,-0.09060439,0.83235705,-0.09059838,0.008672245
243,Person_0003,Hospital_000__Person_0003,3,3,Camera_22,32,Hospital_000,Person,1,0.4773662551440329,0,8730,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_22/Person_0003_Camera_22_f000000_r006.jpg,None,72,Hospital_000__Person_0003,1.0,False,False,0.44710946,-0.23710443,0.4471095,-0.23710777,0.52820283
1,Person_0003,Hospital_000__Person_0003,3,3,Camera_23,33,Hospital_000,Person,0,0.0,2760,2760,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_23/Person_0003_Camera_23_f002760_r002.jpg,None,49,Hospital_000__Person_0011,0.9285714285714286,False,True,0.6888936,-0.3380406,0.68889344,-0.33802244,0.061135083
286,Person_0003,Hospital_000__Person_0003,3,3,Camera_24,34,Hospital_000,Person,1,0.5314685314685315,0,8760,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_24/Person_0003_Camera_24_f000000_r015.jpg,None,72,Hospital_000__Person_0003,1.0,False,False,0.49973148,-0.22377186,0.49973154,-0.2237709,0.4792358
147,Person_0003,Hospital_000__Person_0003,3,3,Camera_26,36,Hospital_000,Person,1,0.6394557823129252,0,4800,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_26/Person_0003_Camera_26_f000000_r005.jpg,None,72,Hospital_000__Person_0003,1.0,False,False,0.3923109,-0.22688602,0.39231095,-0.22688676,0.5133735
190,Person_0003,Hospital_000__Person_0003,3,3,Camera_27,37,Hospital_000,Person,1,0.6210526315789474,3420,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_27/Person_0003_Camera_27_f003420_r014.jpg,None,72,Hospital_000__Person_0003,1.0,False,False,0.5068132,-0.24154478,0.5068132,-0.24154258,0.4261576
169,Person_0003,Hospital_000__Person_0003,3,3,Camera_31,41,Hospital_000,Person,1,0.6627218934911243,990,2700,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_31/Person_0003_Camera_31_f000990_r002.jpg,None,72,Hospital_000__Person_0003,1.0,False,False,0.3314193,-0.22844632,0.33141944,-0.2284496,0.5715481
46,Person_0004,Hospital_000__Person_0004,4,4,Camera,0,Hospital_000,Person,1,0.6521739130434783,540,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0004/Camera/Person_0004_Camera_f000540_r000.jpg,None,55,Hospital_000__Person_0004,1.0,False,False,0.61496943,-0.03492681,0.6149692,-0.034910195,0.0069606546
235,Person_0004,Hospital_000__Person_0004,4,4,Camera_03,13,Hospital_000,Person,1,0.6638297872340425,180,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0004/Camera_03/Person_0004_Camera_03_f000180_r000.jpg,None,55,Hospital_000__Person_0004,1.0,False,False,0.35726738,-0.08527468,0.3572672,-0.08526662,0.08179962
