num_crops,global_id,identity_key,label,true_label,camera,camera_id,scene,object_type,is_occluded,occluded_crop_ratio,start_frame,end_frame,example_crop_path,track_id,cluster_label,cluster_as_identity,cluster_purity,is_noise,is_misclustered,x,y,x3d,y3d,z3d
325,Person_0001,Hospital_000__Person_0001,1,1,Camera_04,14,Hospital_000,Person,1,0.6646153846153846,150,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_04/Person_0001_Camera_04_f000150_r002.jpg,None,-1,NOISE,0.0,True,False,-0.06016611,0.08943016,-0.060166102,0.08943002,0.16694851
115,Person_0001,Hospital_000__Person_0001,1,1,Camera_07,17,Hospital_000,Person,1,0.5565217391304348,210,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_07/Person_0001_Camera_07_f000210_r000.jpg,None,76,Hospital_000__Person_0001,1.0,False,False,0.17146017,-0.048411988,0.17146042,-0.048411872,0.0194501
414,Person_0001,Hospital_000__Person_0001,1,1,Camera_10,20,Hospital_000,Person,1,0.6666666666666666,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_10/Person_0001_Camera_10_f000000_r001.jpg,None,76,Hospital_000__Person_0001,1.0,False,False,0.07624125,-0.035907004,0.0762411,-0.03590778,0.122234896
561,Person_0001,Hospital_000__Person_0001,1,1,Camera_16,26,Hospital_000,Person,1,0.6666666666666666,0,8460,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_16/Person_0001_Camera_16_f000000_r001.jpg,None,76,Hospital_000__Person_0001,1.0,False,False,0.13870494,0.050060302,0.13870479,0.05006014,0.060768165
8,Person_0001,Hospital_000__Person_0001,1,1,Camera_19,29,Hospital_000,Person,0,0.0,4800,8850,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_19/Person_0001_Camera_19_f004800_r002.jpg,None,-1,NOISE,0.0,True,False,0.007763176,-0.15043859,0.0077633345,-0.1504386,0.081675574
697,Person_0001,Hospital_000__Person_0001,1,1,Camera_21,31,Hospital_000,Person,1,0.6140602582496413,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_21/Person_0001_Camera_21_f000000_r002.jpg,None,76,Hospital_000__Person_0001,1.0,False,False,0.15530193,0.03709428,0.15530194,0.03709426,0.06593012
275,Person_0001,Hospital_000__Person_0001,1,1,Camera_23,33,Hospital_000,Person,1,0.6545454545454545,0,6750,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_23/Person_0001_Camera_23_f000000_r004.jpg,None,-1,NOISE,0.0,True,False,0.09382036,-0.019725578,0.09382025,-0.019726245,0.06504276
7,Person_0001,Hospital_000__Person_0001,1,1,Camera_24,34,Hospital_000,Person,0,0.0,420,6720,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_24/Person_0001_Camera_24_f000420_r008.jpg,None,-1,NOISE,0.0,True,False,-0.1468808,-0.068669096,-0.14688057,-0.06866956,-0.032600433
144,Person_0001,Hospital_000__Person_0001,1,1,Camera_25,35,Hospital_000,Person,1,0.6666666666666666,3360,6720,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_25/Person_0001_Camera_25_f003360_r001.jpg,None,76,Hospital_000__Person_0001,1.0,False,False,0.0880819,-0.0012311202,0.08808169,-0.0012321572,0.07438858
82,Person_0001,Hospital_000__Person_0001,1,1,Camera_28,38,Hospital_000,Person,1,0.14634146341463414,420,7470,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_28/Person_0001_Camera_28_f000420_r003.jpg,None,27,Hospital_000__Person_0014,0.6666666666666666,False,True,0.08880542,-0.075659,0.088805325,-0.07565989,-0.05576444
589,Person_0001,Hospital_000__Person_0001,1,1,Camera_29,39,Hospital_000,Person,1,0.66553480475382,90,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_29/Person_0001_Camera_29_f000090_r001.jpg,None,76,Hospital_000__Person_0001,1.0,False,False,0.06161875,0.036796544,0.061618708,0.036796317,0.14296934
69,Person_0001,Hospital_000__Person_0001,1,1,Camera_30,40,Hospital_000,Person,1,0.6666666666666666,5670,6630,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0001/Camera_30/Person_0001_Camera_30_f005670_r002.jpg,None,-1,NOISE,0.0,True,False,0.18419036,-0.18654284,0.18419029,-0.18654294,-0.018203659
12,Person_0002,Hospital_000__Person_0002,2,2,Camera,0,Hospital_000,Person,1,0.6666666666666666,0,90,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera/Person_0002_Camera_f000000_r000.jpg,None,-1,NOISE,0.0,True,False,-0.30989033,0.02805371,-0.30989003,0.02805355,-0.10226617
293,Person_0002,Hospital_000__Person_0002,2,2,Camera_03,13,Hospital_000,Person,1,0.6075085324232082,1440,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_03/Person_0002_Camera_03_f001440_r000.jpg,None,15,Hospital_000__Person_0002,1.0,False,False,-0.27089053,-0.17029804,-0.27089018,-0.17029884,-0.10758428
303,Person_0002,Hospital_000__Person_0002,2,2,Camera_04,14,Hospital_000,Person,1,0.5478547854785478,480,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_04/Person_0002_Camera_04_f000480_r000.jpg,None,-1,NOISE,0.0,True,False,0.20198578,-0.06858421,0.20198579,-0.068585165,-0.17536296
178,Person_0002,Hospital_000__Person_0002,2,2,Camera_05,15,Hospital_000,Person,1,0.5617977528089888,3780,8850,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_05/Person_0002_Camera_05_f003780_r000.jpg,None,-1,NOISE,0.0,True,False,-0.38022512,-0.10880298,-0.3802249,-0.108803116,-0.2055664
30,Person_0002,Hospital_000__Person_0002,2,2,Camera_07,17,Hospital_000,Person,1,0.6666666666666666,510,780,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_07/Person_0002_Camera_07_f000510_r000.jpg,None,36,Hospital_000__Person_0002,1.0,False,False,-0.053115003,-0.069257446,-0.053114973,-0.06925874,-0.02541696
531,Person_0002,Hospital_000__Person_0002,2,2,Camera_08,18,Hospital_000,Person,1,0.6666666666666666,810,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_08/Person_0002_Camera_08_f000810_r000.jpg,None,36,Hospital_000__Person_0002,1.0,False,False,-0.04966482,-0.04086517,-0.049664788,-0.04086644,-0.019074343
15,Person_0002,Hospital_000__Person_0002,2,2,Camera_16,26,Hospital_000,Person,1,0.6666666666666666,360,480,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_16/Person_0002_Camera_16_f000360_r000.jpg,None,36,Hospital_000__Person_0002,1.0,False,False,0.030967357,-0.0790428,0.030967345,-0.07904382,-0.013506352
426,Person_0002,Hospital_000__Person_0002,2,2,Camera_18,28,Hospital_000,Person,1,0.6666666666666666,780,8760,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_18/Person_0002_Camera_18_f000780_r000.jpg,None,-1,NOISE,0.0,True,False,-0.0934701,0.06644437,-0.09347018,0.06644393,-0.091787696
732,Person_0002,Hospital_000__Person_0002,2,2,Camera_19,29,Hospital_000,Person,1,0.6311475409836066,540,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_19/Person_0002_Camera_19_f000540_r001.jpg,None,36,Hospital_000__Person_0002,1.0,False,False,-0.042742237,-0.08431611,-0.042742047,-0.08431704,-0.07496458
24,Person_0002,Hospital_000__Person_0002,2,2,Camera_21,31,Hospital_000,Person,1,0.6666666666666666,330,540,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_21/Person_0002_Camera_21_f000330_r000.jpg,None,36,Hospital_000__Person_0002,1.0,False,False,0.026720824,-0.051917724,0.026720999,-0.051918067,-0.10980661
277,Person_0002,Hospital_000__Person_0002,2,2,Camera_22,32,Hospital_000,Person,1,0.5848375451263538,2640,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_22/Person_0002_Camera_22_f002640_r001.jpg,None,15,Hospital_000__Person_0002,1.0,False,False,-0.34941888,-0.10158806,-0.34941855,-0.101588525,-0.1573064
34,Person_0002,Hospital_000__Person_0002,2,2,Camera_23,33,Hospital_000,Person,1,0.5882352941176471,0,390,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_23/Person_0002_Camera_23_f000000_r000.jpg,None,-1,NOISE,0.0,True,False,0.03608462,0.0034757522,0.036084864,0.003475047,-0.13173737
340,Person_0002,Hospital_000__Person_0002,2,2,Camera_24,34,Hospital_000,Person,1,0.5058823529411764,0,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_24/Person_0002_Camera_24_f000000_r000.jpg,None,15,Hospital_000__Person_0002,1.0,False,False,-0.28709838,-0.13780093,-0.28709805,-0.13780151,-0.14953692
143,Person_0002,Hospital_000__Person_0002,2,2,Camera_26,36,Hospital_000,Person,1,0.6573426573426573,3900,8850,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_26/Person_0002_Camera_26_f003900_r000.jpg,None,-1,NOISE,0.0,True,False,-0.37217557,-0.14409122,-0.3721753,-0.14409117,-0.1034523
409,Person_0002,Hospital_000__Person_0002,2,2,Camera_27,37,Hospital_000,Person,1,0.6650366748166259,690,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_27/Person_0002_Camera_27_f000690_r000.jpg,None,36,Hospital_000__Person_0002,1.0,False,False,0.076888084,-0.020383798,0.076888,-0.020384949,-0.039161157
42,Person_0002,Hospital_000__Person_0002,2,2,Camera_28,38,Hospital_000,Person,1,0.6666666666666666,0,390,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_28/Person_0002_Camera_28_f000000_r000.jpg,None,36,Hospital_000__Person_0002,1.0,False,False,0.01230556,-0.032716077,0.012305542,-0.032717418,-0.09076267
15,Person_0002,Hospital_000__Person_0002,2,2,Camera_29,39,Hospital_000,Person,1,0.6666666666666666,420,570,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0002/Camera_29/Person_0002_Camera_29_f000420_r000.jpg,None,36,Hospital_000__Person_0002,1.0,False,False,-0.0012017041,-0.037517354,-0.0012017373,-0.037518024,-0.074273214
40,Person_0003,Hospital_000__Person_0003,3,3,Camera,0,Hospital_000,Person,1,0.5,930,2760,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera/Person_0003_Camera_f000930_r005.jpg,None,-1,NOISE,0.0,True,False,0.18576576,-0.16039641,0.18576576,-0.16039665,-0.006038367
300,Person_0003,Hospital_000__Person_0003,3,3,Camera_03,13,Hospital_000,Person,1,0.54,180,8790,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_03/Person_0003_Camera_03_f000180_r013.jpg,None,96,Hospital_000__Person_0003,0.8,False,False,0.123280756,-0.15495603,0.12328072,-0.15495661,0.08444681
87,Person_0003,Hospital_000__Person_0003,3,3,Camera_04,14,Hospital_000,Person,1,0.39080459770114945,4200,8940,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_04/Person_0003_Camera_04_f004200_r008.jpg,None,97,Hospital_000__Person_0024,0.6666666666666666,False,True,0.21693714,-0.13421674,0.21693712,-0.13421713,-0.06594884
134,Person_0003,Hospital_000__Person_0003,3,3,Camera_05,15,Hospital_000,Person,1,0.47761194029850745,0,8370,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_05/Person_0003_Camera_05_f000000_r007.jpg,None,96,Hospital_000__Person_0003,0.8,False,False,0.07291948,-0.14467657,0.072919354,-0.14467709,0.045256764
266,Person_0003,Hospital_000__Person_0003,3,3,Camera_06,16,Hospital_000,Person,1,0.6541353383458647,150,3420,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_06/Person_0003_Camera_06_f000150_r008.jpg,None,96,Hospital_000__Person_0003,0.8,False,False,0.13101573,-0.17212899,0.13101561,-0.1721296,0.08306653
287,Person_0003,Hospital_000__Person_0003,3,3,Camera_08,18,Hospital_000,Person,1,0.627177700348432,150,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_08/Person_0003_Camera_08_f000150_r008.jpg,None,96,Hospital_000__Person_0003,0.8,False,False,0.15225975,-0.11949609,0.15225984,-0.11949645,-0.023158383
198,Person_0003,Hospital_000__Person_0003,3,3,Camera_09,19,Hospital_000,Person,1,0.6666666666666666,0,3690,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_09/Person_0003_Camera_09_f000000_r007.jpg,None,-1,NOISE,0.0,True,False,0.13359916,-0.1332319,0.13359885,-0.13323234,0.049811613
165,Person_0003,Hospital_000__Person_0003,3,3,Camera_18,28,Hospital_000,Person,1,0.6666666666666666,5100,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_18/Person_0003_Camera_18_f005100_r002.jpg,None,-1,NOISE,0.0,True,False,-0.015755136,-0.05140801,-0.015755333,-0.051407885,0.06454066
433,Person_0003,Hospital_000__Person_0003,3,3,Camera_19,29,Hospital_000,Person,1,0.628175519630485,3780,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_19/Person_0003_Camera_19_f003780_r008.jpg,None,-1,NOISE,0.0,True,False,0.17970814,-0.1476526,0.17970815,-0.14765273,-0.010687393
7,Person_0003,Hospital_000__Person_0003,3,3,Camera_20,30,Hospital_000,Person,1,0.5714285714285714,1080,2730,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_20/Person_0003_Camera_20_f001080_r001.jpg,None,-1,NOISE,0.0,True,False,0.04169324,0.049250294,0.04169344,0.04924999,0.09374985
243,Person_0003,Hospital_000__Person_0003,3,3,Camera_22,32,Hospital_000,Person,1,0.4773662551440329,0,8730,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_22/Person_0003_Camera_22_f000000_r006.jpg,None,96,Hospital_000__Person_0003,0.8,False,False,0.11101077,-0.18312871,0.111010835,-0.18312888,0.10314623
1,Person_0003,Hospital_000__Person_0003,3,3,Camera_23,33,Hospital_000,Person,0,0.0,2760,2760,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_23/Person_0003_Camera_23_f002760_r002.jpg,None,-1,NOISE,0.0,True,False,-0.15156983,-0.17257583,-0.15156984,-0.1725761,0.113272995
286,Person_0003,Hospital_000__Person_0003,3,3,Camera_24,34,Hospital_000,Person,1,0.5314685314685315,0,8760,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_24/Person_0003_Camera_24_f000000_r015.jpg,None,-1,NOISE,0.0,True,False,0.092173226,-0.13251641,0.09217318,-0.1325171,0.10617138
147,Person_0003,Hospital_000__Person_0003,3,3,Camera_26,36,Hospital_000,Person,1,0.6394557823129252,0,4800,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_26/Person_0003_Camera_26_f000000_r005.jpg,None,96,Hospital_000__Person_0003,0.8,False,False,0.06100244,-0.21355349,0.061002508,-0.21355371,0.13223349
190,Person_0003,Hospital_000__Person_0003,3,3,Camera_27,37,Hospital_000,Person,1,0.6210526315789474,3420,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_27/Person_0003_Camera_27_f003420_r014.jpg,None,96,Hospital_000__Person_0003,0.8,False,False,0.1679369,-0.2145122,0.16793698,-0.21451262,0.027675003
169,Person_0003,Hospital_000__Person_0003,3,3,Camera_31,41,Hospital_000,Person,1,0.6627218934911243,990,2700,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0003/Camera_31/Person_0003_Camera_31_f000990_r002.jpg,None,96,Hospital_000__Person_0003,0.8,False,False,0.09395777,-0.20968881,0.09395777,-0.20968919,0.12557486
46,Person_0004,Hospital_000__Person_0004,4,4,Camera,0,Hospital_000,Person,1,0.6521739130434783,540,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0004/Camera/Person_0004_Camera_f000540_r000.jpg,None,-1,NOISE,0.0,True,False,0.13000818,-0.10394945,0.13000831,-0.103950076,-0.16177279
235,Person_0004,Hospital_000__Person_0004,4,4,Camera_03,13,Hospital_000,Person,1,0.6638297872340425,180,8970,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0004/Camera_03/Person_0004_Camera_03_f000180_r000.jpg,None,47,Hospital_000__Person_0004,1.0,False,False,-0.026402619,-0.16752404,-0.026402572,-0.1675257,0.09881015
10,Person_0004,Hospital_000__Person_0004,4,4,Camera_04,14,Hospital_000,Person,0,0.0,1530,8550,/pfs/data6/home/st/st_us-053000/st_st191959/DL-Lab/DataSet/MTMC_Tracking_2025_Preprocessed/val/Hospital_000/crops/Person_0004/Camera_04/Person_0004_Camera_04_f001530_r001.jpg,None,37,Hospital_000__Person_0004,0.3333333333333333,False,False,-0.042359594,-0.037239335,-0.042359494,-0.037238955,-0.066272974
